Time,Close_BTC,Volume_BTC,Close_BNB,Volume_BNB,Close_XMR,Volume_XMR,Close_BAT,Volume_BAT
2019-06-13 23:59:59.999,8218.54000000,30467.76434100,35.25100000,3534896.06000000,89.26000000,10717.84928000,0.32430000,2726276.95000000
2019-06-14 23:59:59.999,8650.00000000,39835.24625500,32.38030000,4820144.32000000,90.29000000,10244.47299000,0.31840000,4609551.99000000
2019-06-15 23:59:59.999,8808.70000000,31791.63603900,32.67430000,3391510.23000000,94.72000000,14677.60094000,0.32860000,3127261.80000000
2019-06-16 23:59:59.999,8953.33000000,63289.25121900,32.18880000,2831357.27000000,95.99000000,10278.45841000,0.33490000,3736197.05000000
2019-06-17 23:59:59.999,9313.96000000,47895.48537400,33.82860000,3325355.03000000,98.71000000,13294.61980000,0.34440000,11912865.23000000
2019-06-18 23:59:59.999,9081.55000000,51554.56940100,34.43330000,3404180.00000000,96.49000000,9353.88194000,0.35050000,6207555.76000000
2019-06-19 23:59:59.999,9255.49000000,32147.70649500,35.18880000,3662780.35000000,100.19000000,17807.59049000,0.34020000,3250035.48000000
2019-06-20 23:59:59.999,9517.12000000,34556.05398200,36.83810000,4152117.65000000,105.07000000,30271.81513000,0.33060000,4255987.14000000
2019-06-21 23:59:59.999,10159.86000000,50484.41589200,38.67660000,3534250.01000000,109.54000000,20466.16925000,0.32800000,3403415.44000000
2019-06-22 23:59:59.999,10729.50000000,104169.44797600,38.00010000,3314950.67000000,115.48000000,26341.54906000,0.33180000,12028566.95000000
2019-06-23 23:59:59.999,10906.07000000,57445.32394500,37.28360000,2790608.54000000,116.01000000,14517.91873000,0.32590000,4831658.77000000
2019-06-24 23:59:59.999,11056.59000000,43101.04528500,37.43000000,2631717.19000000,117.86000000,12161.42684000,0.32370000,2640895.85000000
2019-06-25 23:59:59.999,11820.86000000,61276.68664800,36.09410000,2000917.70000000,112.30000000,20565.13464000,0.31500000,4515100.74000000
2019-06-26 23:59:59.999,13093.80000000,155930.14738600,36.11890000,2857418.80000000,105.00000000,79140.38783000,0.30690000,11879353.63000000
2019-06-27 23:59:59.999,11329.99000000,173894.82088900,34.39990000,2607428.95000000,96.38000000,45856.10467000,0.28920000,8816347.05000000
2019-06-28 23:59:59.999,12400.63000000,95795.20396400,34.62890000,2104975.25000000,102.06000000,23897.83876000,0.29200000,3179251.62000000
2019-06-29 23:59:59.999,11903.13000000,69642.07415700,35.50000000,2591596.98000000,99.93000000,14519.59403000,0.32520000,7219480.68000000
2019-06-30 23:59:59.999,10854.10000000,84512.53044300,32.11400000,2022992.01000000,88.71000000,19417.20628000,0.29450000,11648162.68000000
2019-07-01 23:59:59.999,10624.93000000,90962.26827100,33.27770000,1835906.62000000,88.96000000,25094.33496000,0.33310000,20526269.10000000
2019-07-02 23:59:59.999,10842.85000000,109561.03872800,31.97770000,2017364.12000000,86.73000000,21375.88579000,0.32180000,9769353.17000000
2019-07-03 23:59:59.999,11940.00000000,96815.90029000,32.52200000,1929917.65000000,89.84000000,22812.01135000,0.30880000,5262617.32000000
2019-07-04 23:59:59.999,11145.67000000,66512.22189200,33.08880000,2194259.80000000,87.65000000,14815.03405000,0.29410000,4168779.76000000
2019-07-05 23:59:59.999,10970.73000000,63534.35058200,32.55660000,1501826.74000000,89.45000000,10878.13902000,0.29520000,2732184.29000000
2019-07-06 23:59:59.999,11256.49000000,51469.49633100,32.58880000,1122287.44000000,94.65000000,25713.19329000,0.29440000,2688035.76000000
2019-07-07 23:59:59.999,11406.24000000,38884.79559900,32.93440000,1219900.05000000,106.99000000,19828.44100000,0.29830000,2956420.87000000
2019-07-08 23:59:59.999,12238.60000000,52182.36721500,33.38880000,1493676.78000000,101.15000000,21365.03046000,0.29670000,6587943.35000000
2019-07-09 23:59:59.999,12543.41000000,78442.13034300,32.48110000,1226644.52000000,99.35000000,11394.17689000,0.29460000,4836751.93000000
2019-07-10 23:59:59.999,12108.37000000,109246.04499700,31.22200000,1583726.64000000,95.00000000,15019.71232000,0.29630000,7183620.31000000
2019-07-11 23:59:59.999,11342.89000000,87506.46105800,29.41810000,1746010.06000000,89.75000000,14751.40184000,0.29520000,5003634.22000000
2019-07-12 23:59:59.999,11757.22000000,56321.85828100,31.88880000,2944729.48000000,98.08000000,10804.74301000,0.28890000,3292545.97000000
2019-07-13 23:59:59.999,11355.76000000,54245.59454800,31.48880000,1744138.78000000,93.49000000,11241.95235000,0.28600000,3038422.85000000
2019-07-14 23:59:59.999,10174.18000000,72517.57923600,28.54470000,2117967.02000000,86.23000000,21528.00180000,0.24640000,3863175.36000000
2019-07-15 23:59:59.999,10838.72000000,81922.42633200,28.64700000,2958931.55000000,88.84000000,29400.01419000,0.24720000,3603328.97000000
2019-07-16 23:59:59.999,9439.59000000,97219.44341300,25.06010000,3723845.18000000,74.22000000,21284.51313000,0.20410000,4454911.03000000
2019-07-17 23:59:59.999,9667.92000000,84942.67271700,27.62870000,5620644.87000000,76.59000000,22498.26880000,0.21680000,3416586.01000000
2019-07-18 23:59:59.999,10627.16000000,80283.31025200,28.95550000,6272574.38000000,84.06000000,18391.31879000,0.23310000,4915369.32000000
2019-07-19 23:59:59.999,10504.29000000,56546.93213300,29.00960000,3934648.14000000,82.05000000,17515.48937000,0.24530000,4629577.85000000
2019-07-20 23:59:59.999,10740.23000000,47331.89984800,31.09320000,2871032.06000000,85.35000000,14521.37357000,0.25370000,3161260.52000000
2019-07-21 23:59:59.999,10589.45000000,38834.28793500,30.43880000,2167635.68000000,84.10000000,7252.22705000,0.24820000,1799589.41000000
2019-07-22 23:59:59.999,10340.31000000,40467.95483900,30.88500000,3469751.44000000,83.48000000,8944.73245000,0.24530000,2123319.98000000
2019-07-23 23:59:59.999,9864.91000000,47624.37071000,29.49290000,2639256.42000000,81.09000000,6902.22492000,0.23020000,2905915.89000000
2019-07-24 23:59:59.999,9763.28000000,43475.38037700,28.82610000,2337675.12000000,80.44000000,6680.75108000,0.23260000,2107824.67000000
2019-07-25 23:59:59.999,9879.87000000,37873.35472800,28.92270000,2187610.96000000,81.04000000,5326.45088000,0.23390000,1490110.59000000
2019-07-26 23:59:59.999,9824.00000000,27167.46321700,28.90000000,1929538.17000000,80.20000000,7363.37644000,0.26260000,3965459.70000000
2019-07-27 23:59:59.999,9476.52000000,43809.77830100,27.74980000,1490587.94000000,78.89000000,7304.96189000,0.27080000,10725820.89000000
2019-07-28 23:59:59.999,9541.54000000,29401.02293700,27.75550000,1330561.28000000,80.18000000,5220.13327000,0.25710000,5289905.81000000
2019-07-29 23:59:59.999,9507.64000000,29021.93741100,26.95250000,1145223.44000000,78.28000000,4605.32411000,0.25350000,2814965.79000000
2019-07-30 23:59:59.999,9574.21000000,32536.36883400,26.98670000,1143523.29000000,78.24000000,5545.15821000,0.24660000,3348047.15000000
2019-07-31 23:59:59.999,10080.53000000,39515.35456000,27.75000000,1934429.49000000,80.46000000,6797.22768000,0.24690000,1846185.57000000
2019-08-01 23:59:59.999,10374.99000000,41727.63702800,28.70880000,2252484.64000000,82.15000000,4331.68600000,0.23640000,2617600.70000000
2019-08-02 23:59:59.999,10523.75000000,42990.44422100,28.14000000,1503260.49000000,83.93000000,5608.98580000,0.23660000,3852295.50000000
2019-08-03 23:59:59.999,10816.86000000,33802.31882400,27.73330000,1209344.97000000,88.03000000,6127.24771000,0.23480000,2833212.74000000
2019-08-04 23:59:59.999,10929.23000000,39924.74514100,27.38340000,968862.84000000,87.76000000,8305.22644000,0.23590000,1953362.82000000
2019-08-05 23:59:59.999,11828.80000000,65153.67371300,28.01140000,1170561.81000000,93.55000000,12038.27369000,0.23380000,4154842.76000000
2019-08-06 23:59:59.999,11481.69000000,76705.38987500,27.65230000,1420475.20000000,89.90000000,9765.31877000,0.21710000,3465735.20000000
2019-08-07 23:59:59.999,11975.03000000,69173.39035300,29.66940000,2406222.92000000,97.43000000,11463.55455000,0.22170000,5094241.58000000
2019-08-08 23:59:59.999,11999.77000000,51207.25717400,31.10740000,3071362.08000000,95.55000000,10203.96016000,0.20980000,4629812.37000000
2019-08-09 23:59:59.999,11879.99000000,39427.15258800,29.81880000,1469206.79000000,93.40000000,7928.63379000,0.19920000,3013333.64000000
2019-08-10 23:59:59.999,11309.31000000,42633.08704800,29.66610000,1310985.06000000,90.78000000,4971.03447000,0.20230000,2924836.80000000
2019-08-11 23:59:59.999,11549.97000000,26772.90691000,30.24390000,1563332.29000000,92.30000000,6248.07281000,0.20780000,4233171.55000000
2019-08-12 23:59:59.999,11396.08000000,17568.22707500,30.18560000,1525430.31000000,91.21000000,2740.82502000,0.20380000,1663771.35000000
2019-08-13 23:59:59.999,10892.71000000,33234.72968000,29.45120000,1164703.53000000,85.78000000,11248.43171000,0.19700000,3910983.65000000
2019-08-14 23:59:59.999,10050.37000000,54451.84749900,27.02560000,1193540.54000000,78.90000000,7671.97468000,0.16820000,6048189.88000000
2019-08-15 23:59:59.999,10293.93000000,38174.45112000,28.10580000,1244704.80000000,82.44000000,4279.06584000,0.18700000,3081399.33000000
2019-08-16 23:59:59.999,10331.54000000,51758.14291800,27.51110000,965369.63000000,82.25000000,7031.69180000,0.17880000,4081934.05000000
2019-08-17 23:59:59.999,10216.02000000,29000.58120100,27.50380000,963986.70000000,81.52000000,3782.16973000,0.17640000,1467513.18000000
2019-08-18 23:59:59.999,10306.78000000,24085.39517200,27.89770000,1210998.25000000,87.75000000,4544.88268000,0.18450000,1816216.24000000
2019-08-19 23:59:59.999,10915.54000000,37243.31921700,28.79310000,1802660.04000000,89.32000000,7044.43488000,0.18460000,2287643.41000000
2019-08-20 23:59:59.999,10760.51000000,32298.92167900,28.02860000,1232000.47000000,85.61000000,7415.67288000,0.17920000,1246145.47000000
2019-08-21 23:59:59.999,10142.57000000,47355.71928200,26.92500000,1007261.99000000,80.84000000,7850.57487000,0.18300000,4556732.08000000
2019-08-22 23:59:59.999,10099.88000000,34059.64273800,26.97310000,1087596.45000000,82.02000000,4453.88440000,0.19960000,12243991.28000000
2019-08-23 23:59:59.999,10389.55000000,27550.33617300,26.94000000,1084259.29000000,82.08000000,4933.07119000,0.20200000,3037791.27000000
2019-08-24 23:59:59.999,10134.35000000,27692.45684400,26.28140000,917921.54000000,80.52000000,4830.64267000,0.20300000,2831066.08000000
2019-08-25 23:59:59.999,10142.69000000,26271.65739800,26.08880000,934538.70000000,80.60000000,4828.89092000,0.19170000,3283862.61000000
2019-08-26 23:59:59.999,10372.25000000,41687.51159900,26.12570000,1816730.90000000,79.75000000,5254.40179000,0.18750000,2463089.36000000
2019-08-27 23:59:59.999,10185.05000000,28402.77538300,25.60510000,1196769.36000000,78.50000000,4241.47133000,0.18910000,3131581.87000000
2019-08-28 23:59:59.999,9721.00000000,42110.55537500,23.35650000,1445782.29000000,72.10000000,9797.75944000,0.18240000,4252301.27000000
2019-08-29 23:59:59.999,9498.44000000,35532.69491000,21.77770000,1617357.37000000,66.90000000,7727.18429000,0.17010000,4350659.22000000
2019-08-30 23:59:59.999,9584.54000000,26834.31810400,22.14480000,1599602.49000000,67.82000000,6732.76183000,0.17800000,1522753.15000000
2019-08-31 23:59:59.999,9587.47000000,17130.29007400,21.06040000,1372689.99000000,67.34000000,3275.36729000,0.17700000,1217220.54000000
2019-09-01 23:59:59.999,9724.98000000,19545.40484300,21.42480000,1434203.84000000,71.34000000,6897.75312000,0.18120000,1015660.59000000
2019-09-02 23:59:59.999,10340.00000000,44740.24809300,22.74490000,1744034.29000000,73.05000000,11150.06436000,0.18360000,1055905.98000000
2019-09-03 23:59:59.999,10615.28000000,47998.37678100,22.35110000,1355982.53000000,74.78000000,10246.19674000,0.17820000,3413218.35000000
2019-09-04 23:59:59.999,10567.02000000,43943.88902600,21.67640000,1086933.26000000,73.79000000,8002.09041000,0.17580000,987695.04000000
2019-09-05 23:59:59.999,10564.49000000,33970.96063900,22.63880000,2252665.09000000,75.97000000,11876.04647000,0.17290000,1879262.86000000
2019-09-06 23:59:59.999,10298.73000000,58799.64095900,21.99060000,2011805.46000000,75.22000000,9994.84598000,0.16640000,1731607.38000000
2019-09-07 23:59:59.999,10455.88000000,27637.87739200,22.39960000,1683916.96000000,78.00000000,4684.55932000,0.17410000,1916607.39000000
2019-09-08 23:59:59.999,10381.18000000,23984.67201800,22.41110000,1308063.92000000,77.15000000,4943.06239000,0.17570000,1250156.54000000
2019-09-09 23:59:59.999,10303.12000000,39835.72760800,22.09780000,1013284.39000000,74.94000000,7966.79299000,0.17250000,2219705.73000000
2019-09-10 23:59:59.999,10098.15000000,28915.41222500,21.76790000,831852.96000000,72.27000000,11768.49972000,0.17210000,1964230.44000000
2019-09-11 23:59:59.999,10158.33000000,31953.82456200,20.73340000,1069320.60000000,74.18000000,11528.42894000,0.17040000,1739747.11000000
2019-09-12 23:59:59.999,10415.01000000,34511.16275500,20.82000000,1700773.17000000,74.88000000,8008.42901000,0.17130000,2079223.71000000
2019-09-13 23:59:59.999,10342.06000000,30280.33977600,20.78800000,1429273.21000000,76.79000000,5678.04398000,0.17170000,778419.00000000
2019-09-14 23:59:59.999,10335.02000000,23621.53351900,20.95550000,1306146.56000000,76.10000000,6202.47124000,0.17400000,1198607.87000000
2019-09-15 23:59:59.999,10302.01000000,18047.65401300,20.29010000,1149167.08000000,75.45000000,5712.93481000,0.17400000,403921.16000000
2019-09-16 23:59:59.999,10251.31000000,28971.40165700,20.24220000,1035427.91000000,75.37000000,15821.29553000,0.17840000,1946185.44000000
2019-09-17 23:59:59.999,10187.82000000,22914.32456300,21.04730000,1845592.27000000,73.73000000,15428.06594000,0.18470000,2449776.81000000
2019-09-18 23:59:59.999,10156.99000000,24250.24930300,22.20180000,3303465.14000000,80.99000000,33312.43735000,0.19710000,4924524.55000000
2019-09-19 23:59:59.999,10244.29000000,44826.28257900,21.53760000,1611944.94000000,75.77000000,29841.27483000,0.19520000,4626017.93000000
2019-09-20 23:59:59.999,10168.59000000,25088.49106900,21.26950000,1390566.50000000,73.78000000,16026.20962000,0.21150000,6800837.21000000
2019-09-21 23:59:59.999,9986.39000000,20544.17519600,20.96660000,1127512.70000000,72.33000000,12318.68095000,0.20500000,5752904.20000000
2019-09-22 23:59:59.999,10028.87000000,22049.27525600,20.36020000,972362.63000000,73.00000000,19604.14881000,0.19150000,3941516.35000000
2019-09-23 23:59:59.999,9702.25000000,31937.23235600,19.32280000,1094670.56000000,68.49000000,13191.44974000,0.18680000,4326995.09000000
2019-09-24 23:59:59.999,8493.14000000,94007.34520300,15.82490000,2718637.43000000,58.63000000,27972.03968000,0.15600000,5699626.17000000
2019-09-25 23:59:59.999,8430.05000000,60783.89225800,16.03210000,1826023.89000000,59.59000000,25481.22867000,0.16070000,5991652.06000000
2019-09-26 23:59:59.999,8063.73000000,67930.85374900,15.22120000,1807568.44000000,57.30000000,66266.17284000,0.15220000,4089651.18000000
2019-09-27 23:59:59.999,8177.91000000,43882.92462500,15.66660000,1435874.03000000,57.48000000,181284.59618000,0.16720000,2146802.16000000
2019-09-28 23:59:59.999,8198.81000000,34473.60516500,15.73460000,1098737.85000000,57.60000000,15462.06724000,0.16440000,1143882.47000000
2019-09-29 23:59:59.999,8043.82000000,31544.21138800,15.19990000,965380.71000000,55.82000000,14057.42727000,0.15860000,810851.62000000
2019-09-30 23:59:59.999,8289.34000000,55865.48726000,15.83490000,1129249.13000000,56.83000000,23050.43683000,0.17310000,2507181.99000000
2019-10-01 23:59:59.999,8292.44000000,43479.58742000,15.85630000,1180092.08000000,55.50000000,22828.08566000,0.16430000,2607016.77000000
2019-10-02 23:59:59.999,8359.94000000,26243.38664400,15.87420000,950491.27000000,55.88000000,19011.50167000,0.16860000,1000229.43000000
2019-10-03 23:59:59.999,8223.96000000,30488.28405800,15.63770000,904724.95000000,56.13000000,26089.73413000,0.18110000,5325414.87000000
2019-10-04 23:59:59.999,8137.13000000,26476.33040400,15.61330000,858010.95000000,57.11000000,42074.23987000,0.18560000,9628532.12000000
2019-10-05 23:59:59.999,8126.19000000,21907.61556400,15.68690000,815215.74000000,56.41000000,34751.91933000,0.19670000,4198045.68000000
2019-10-06 23:59:59.999,7854.25000000,34676.10404900,15.06880000,821939.84000000,54.71000000,22196.37827000,0.18590000,6594447.24000000
2019-10-07 23:59:59.999,8190.09000000,52202.07229700,16.02550000,1138453.45000000,56.11000000,34525.09543000,0.19370000,4693168.65000000
2019-10-08 23:59:59.999,8168.39000000,35452.65742300,16.02130000,992060.40000000,55.46000000,24302.37882000,0.21070000,6618122.20000000
2019-10-09 23:59:59.999,8560.74000000,55038.70437800,17.71770000,2825143.73000000,57.00000000,34997.88113000,0.20610000,10337916.29000000
2019-10-10 23:59:59.999,8558.03000000,39137.94616700,17.52880000,1785750.54000000,55.69000000,35639.72283000,0.19460000,3677961.72000000
2019-10-11 23:59:59.999,8258.50000000,50405.28441800,16.56660000,1477611.99000000,53.93000000,29618.79508000,0.18930000,3999555.47000000
2019-10-12 23:59:59.999,8300.09000000,21339.33409800,17.17000000,1405695.82000000,53.58000000,22033.77463000,0.19630000,2001624.01000000
2019-10-13 23:59:59.999,8275.01000000,27840.73995300,18.25600000,2233894.43000000,53.25000000,23259.59336000,0.20340000,4817610.71000000
2019-10-14 23:59:59.999,8348.20000000,29810.66325300,18.43760000,1643019.36000000,53.06000000,17580.43293000,0.21480000,6614248.78000000
2019-10-15 23:59:59.999,8159.29000000,32773.06247600,18.56430000,2919838.62000000,52.10000000,31782.19135000,0.22220000,12938545.67000000
2019-10-16 23:59:59.999,7991.74000000,34733.59396600,17.74010000,1818495.34000000,54.79000000,72445.62978000,0.21840000,9061586.82000000
2019-10-17 23:59:59.999,8070.58000000,29656.94915800,18.51880000,1889272.66000000,55.92000000,127581.79113000,0.22080000,5549904.68000000
2019-10-18 23:59:59.999,7947.01000000,31353.18141600,18.21880000,1428262.33000000,55.23000000,57033.68523000,0.21880000,4119237.25000000
2019-10-19 23:59:59.999,7948.01000000,26627.88938800,18.22290000,1457873.52000000,54.42000000,43917.80151000,0.20900000,2485914.30000000
2019-10-20 23:59:59.999,8223.35000000,34286.45265400,18.49970000,1696662.02000000,56.40000000,28168.48761000,0.22650000,5725980.19000000
2019-10-21 23:59:59.999,8197.27000000,30448.67953900,18.25510000,1497277.47000000,57.51000000,36324.38140000,0.21560000,3337976.63000000
2019-10-22 23:59:59.999,8020.00000000,34651.82866300,18.22860000,1820100.14000000,56.67000000,33645.81046000,0.24060000,17889351.42000000
2019-10-23 23:59:59.999,7466.62000000,63897.45709800,16.67960000,1846223.72000000,53.27000000,48014.63450000,0.24110000,32472399.17000000
2019-10-24 23:59:59.999,7412.41000000,32714.38326500,16.91940000,1244966.99000000,53.32000000,33496.47281000,0.23530000,18328469.80000000
2019-10-25 23:59:59.999,8655.02000000,90748.21817400,18.61880000,2887081.78000000,59.05000000,55520.64087000,0.25170000,16934399.36000000
2019-10-26 23:59:59.999,9230.00000000,162588.58541300,18.95010000,3135045.71000000,56.77000000,90818.13440000,0.23570000,13305051.76000000
2019-10-27 23:59:59.999,9529.93000000,93833.54160400,19.28880000,2293853.06000000,59.67000000,39774.94386000,0.24000000,10879375.75000000
2019-10-28 23:59:59.999,9205.14000000,80174.21732300,19.93900000,2713065.62000000,59.29000000,32090.22783000,0.23670000,5792729.03000000
2019-10-29 23:59:59.999,9407.62000000,64158.46244600,20.74520000,2298554.91000000,59.49000000,42988.00685000,0.23440000,4561180.61000000
2019-10-30 23:59:59.999,9154.72000000,55241.78643400,20.05200000,1822916.43000000,58.42000000,35488.18050000,0.23430000,6709696.20000000
2019-10-31 23:59:59.999,9140.85000000,54376.02490200,19.90990000,1679420.04000000,59.01000000,25163.28079000,0.23200000,6190914.52000000
2019-11-01 23:59:59.999,9231.61000000,43594.81411500,19.99990000,1305053.67000000,60.62000000,23164.86460000,0.23450000,3627172.53000000
2019-11-02 23:59:59.999,9289.52000000,28923.06082800,20.17450000,1605037.27000000,62.15000000,24087.82555000,0.23320000,2327505.05000000
2019-11-03 23:59:59.999,9194.71000000,27894.37827900,20.18740000,1331174.60000000,63.25000000,34905.52542000,0.23090000,2192323.05000000
2019-11-04 23:59:59.999,9393.35000000,45894.45627700,20.61390000,1642901.21000000,62.98000000,35662.71544000,0.24210000,5629422.85000000
2019-11-05 23:59:59.999,9308.66000000,45935.87366500,20.65880000,1435739.44000000,62.80000000,22296.70089000,0.24960000,5963886.20000000
2019-11-06 23:59:59.999,9339.05000000,37336.17037200,20.70000000,1304183.99000000,64.00000000,30877.42167000,0.26400000,5912773.86000000
2019-11-07 23:59:59.999,9216.20000000,39117.47085300,20.42080000,1034081.11000000,63.07000000,64175.83086000,0.25120000,3891300.96000000
2019-11-08 23:59:59.999,8773.73000000,62107.28924300,19.64600000,1087142.07000000,60.77000000,26622.82769000,0.23750000,7495637.69000000
2019-11-09 23:59:59.999,8809.41000000,29469.48140500,19.69990000,886139.10000000,61.83000000,13929.55795000,0.24840000,3983903.58000000
2019-11-10 23:59:59.999,9039.47000000,34422.02979700,20.43330000,1289880.02000000,63.78000000,22749.41617000,0.24440000,5327742.04000000
2019-11-11 23:59:59.999,8733.27000000,44888.05354500,20.08880000,1002832.24000000,61.72000000,24227.04202000,0.23940000,4233538.18000000
2019-11-12 23:59:59.999,8821.94000000,40366.62947100,20.97980000,1236966.44000000,62.26000000,49701.37797000,0.24170000,2884974.06000000
2019-11-13 23:59:59.999,8777.12000000,26810.11691800,21.38460000,1369703.62000000,65.25000000,27483.80338000,0.25430000,6938692.42000000
2019-11-14 23:59:59.999,8646.68000000,33468.46896100,21.31660000,1177736.52000000,65.02000000,26492.23632000,0.25650000,15033957.11000000
2019-11-15 23:59:59.999,8471.73000000,46087.41775100,20.27350000,1367539.25000000,61.90000000,28631.69389000,0.25100000,7087702.73000000
2019-11-16 23:59:59.999,8491.02000000,20902.29975200,20.16310000,1001272.54000000,61.38000000,26314.51277000,0.26770000,7757412.91000000
2019-11-17 23:59:59.999,8502.40000000,27009.03708200,20.19400000,1154323.15000000,61.73000000,47674.08280000,0.27490000,11578092.21000000
2019-11-18 23:59:59.999,8187.17000000,43017.69094000,19.08170000,1370495.10000000,58.41000000,35615.10120000,0.26250000,8384947.06000000
2019-11-19 23:59:59.999,8133.64000000,43556.06102500,18.49970000,1218553.06000000,58.53000000,32747.87554000,0.24970000,10063587.48000000
2019-11-20 23:59:59.999,8098.01000000,32466.23098000,18.08260000,1209633.01000000,57.90000000,36788.41511000,0.23310000,8567314.33000000
2019-11-21 23:59:59.999,7627.74000000,58418.78026100,16.79850000,1724139.73000000,54.11000000,37649.79299000,0.22170000,9279505.47000000
2019-11-22 23:59:59.999,7268.23000000,126603.14025900,15.48500000,3361932.03000000,50.99000000,78467.51356000,0.21930000,13680652.01000000
2019-11-23 23:59:59.999,7311.57000000,50449.89475500,16.23200000,1941371.46000000,51.58000000,72611.87395000,0.22080000,9111232.44000000
2019-11-24 23:59:59.999,6903.28000000,67890.20648300,14.99640000,2155053.88000000,47.44000000,39731.82631000,0.20260000,6341370.76000000
2019-11-25 23:59:59.999,7109.57000000,119645.73519700,15.14570000,3066863.34000000,49.87000000,47607.65021000,0.20390000,10613229.99000000
2019-11-26 23:59:59.999,7156.14000000,65722.39769000,15.35640000,1658330.79000000,51.18000000,45328.93584000,0.20310000,9038397.70000000
2019-11-27 23:59:59.999,7508.52000000,92452.87349000,16.08880000,2414012.37000000,55.79000000,51583.90909000,0.20250000,13961850.54000000
2019-11-28 23:59:59.999,7419.49000000,56933.98110900,15.53330000,1619471.91000000,53.81000000,45613.66414000,0.20470000,5021286.62000000
2019-11-29 23:59:59.999,7739.68000000,60745.30087300,16.22810000,2034467.97000000,55.77000000,25600.45925000,0.21520000,9224701.57000000
2019-11-30 23:59:59.999,7541.89000000,46989.43361900,15.71180000,1435716.21000000,54.86000000,12013.90841000,0.20360000,4594248.36000000
2019-12-01 23:59:59.999,7390.89000000,60769.34231300,15.42970000,1232843.20000000,53.38000000,15930.67931000,0.19500000,9100830.85000000
2019-12-02 23:59:59.999,7294.28000000,46330.25604000,15.12880000,1205508.52000000,53.88000000,20531.80360000,0.18870000,6449178.49000000
2019-12-03 23:59:59.999,7292.71000000,33149.47748700,15.25420000,1260422.82000000,53.35000000,30911.36370000,0.19640000,6855624.62000000
2019-12-04 23:59:59.999,7194.32000000,83153.70158600,15.10000000,1491335.52000000,52.61000000,47724.54256000,0.18160000,16975983.54000000
2019-12-05 23:59:59.999,7389.00000000,59306.67885500,15.65550000,1705007.77000000,53.78000000,48664.38709000,0.18610000,6051095.51000000
2019-12-06 23:59:59.999,7527.47000000,48189.08794400,15.66660000,1427720.75000000,54.03000000,34846.48127000,0.19400000,5948448.39000000
2019-12-07 23:59:59.999,7488.21000000,31498.68417300,15.60670000,1249702.29000000,54.38000000,34153.67036000,0.18740000,6556070.19000000
2019-12-08 23:59:59.999,7510.11000000,29856.89763100,15.61210000,1097781.57000000,53.68000000,18950.19183000,0.18860000,4861892.86000000
2019-12-09 23:59:59.999,7338.64000000,46621.88749300,15.32840000,959668.49000000,54.41000000,30648.33654000,0.18460000,3942688.89000000
2019-12-10 23:59:59.999,7224.13000000,49723.76214000,14.80880000,1002642.20000000,52.70000000,27527.24797000,0.17450000,10587215.85000000
2019-12-11 23:59:59.999,7210.00000000,30093.09194400,14.78000000,803255.65000000,52.95000000,21749.40657000,0.17680000,5436326.65000000
2019-12-12 23:59:59.999,7198.08000000,42288.60093200,14.72380000,740743.50000000,52.93000000,34317.94080000,0.17360000,3031566.87000000
2019-12-13 23:59:59.999,7258.48000000,27609.87379500,14.85550000,883903.56000000,52.49000000,24866.74845000,0.18750000,11847327.46000000
2019-12-14 23:59:59.999,7064.05000000,29561.98596700,14.38880000,841053.92000000,51.31000000,22694.45701000,0.17900000,7184822.18000000
2019-12-15 23:59:59.999,7118.59000000,26395.77813700,14.39490000,786545.74000000,50.80000000,21132.45510000,0.18330000,5697172.26000000
2019-12-16 23:59:59.999,6891.72000000,43863.99305900,13.45440000,1130101.43000000,49.11000000,23216.15568000,0.17480000,9452444.81000000
2019-12-17 23:59:59.999,6623.82000000,53865.06992900,12.38100000,1686074.79000000,45.04000000,44462.38259000,0.15480000,13839824.18000000
2019-12-18 23:59:59.999,7277.83000000,95636.65125100,13.61580000,2322029.57000000,47.76000000,63959.04777000,0.16830000,17174321.51000000
2019-12-19 23:59:59.999,7150.30000000,55509.04907500,13.34410000,1378005.70000000,47.45000000,61832.58416000,0.16700000,7060042.99000000
2019-12-20 23:59:59.999,7187.83000000,32132.06920500,13.50000000,1397599.99000000,46.64000000,40614.58241000,0.16960000,4027274.90000000
2019-12-21 23:59:59.999,7132.75000000,19467.17402800,13.29330000,1260784.85000000,44.97000000,54748.36588000,0.16570000,3565076.98000000
2019-12-22 23:59:59.999,7501.44000000,39137.45515000,13.77980000,1505338.18000000,47.34000000,109575.06435000,0.17300000,2972421.09000000
2019-12-23 23:59:59.999,7317.09000000,68051.99720300,13.29980000,1226252.01000000,47.18000000,95648.58438000,0.16270000,4631920.81000000
2019-12-24 23:59:59.999,7255.77000000,43629.49418800,13.33690000,1307251.73000000,45.82000000,80341.52655000,0.16510000,3225923.66000000
2019-12-25 23:59:59.999,7204.63000000,27492.04432300,13.06660000,923872.82000000,45.99000000,52884.28497000,0.16030000,2832094.12000000
2019-12-26 23:59:59.999,7202.00000000,36259.76107600,13.14140000,1061255.70000000,45.31000000,44184.96061000,0.16500000,4143046.50000000
2019-12-27 23:59:59.999,7254.74000000,33642.70186100,13.28880000,1109927.01000000,45.11000000,43084.37401000,0.16970000,3527992.14000000
2019-12-28 23:59:59.999,7316.14000000,26848.98219900,13.67790000,1358908.60000000,45.43000000,32982.98393000,0.18570000,11817289.26000000
